"","PC1","PC2","PC3","PC4","PC5","PC6"
"alp25",-0.803413556649946,1.67922877640368,0.776263033489897,0.324479019768878,-0.335885887921274,-0.0037234700525693
"alp26",-0.905514179478971,1.51409808272072,-0.188270716373977,0.843212696697223,-0.681519474667664,0.102624405492408
"alp27",-0.0678880365618406,1.28997616886079,-0.555291172495889,0.101259600381703,1.59615641310855,0.289507205326799
"alp28",-0.21572121947969,1.42838017827788,0.997559783630814,-0.748227277099701,1.38214516811099,-0.19253441597167
"alp29",-0.440242478142821,1.48810717442038,0.283496902399877,-0.429864282964616,1.00339292978057,0.0517060485349708
"alp30",0.227848064042676,1.7204167092505,-0.138273413768557,-1.29174548860029,0.533860701306192,0.030172392481601
"alp31",-0.343114986564184,2.24668636258583,-0.2823449806116,-0.669438344960634,-0.74379818145758,0.151568243439602
"alp32",-0.807284535811122,1.47377417907292,-0.220421461797309,1.48613530287556,0.289208490621564,-0.044601334337608
"alp33",-0.733645248803825,1.69104380341535,0.462504185417692,-0.536350216872691,-0.0597739222673975,-0.0236012364794422
"alp34",-0.158544838631056,1.57514764362973,0.545133596696212,-0.510617791264358,1.16608647943682,-0.157471684995698
"alp35",-0.188595479351103,1.41067166111342,-0.795489957683676,0.325921111087691,0.125084259958682,0.147272222514743
"alp36",-0.826610759949346,1.88083432520156,0.480309185059963,-0.316630893832976,-0.774565333893013,-0.134885482950655
"alp37",-0.393656755878424,1.1120147953939,-0.47560617372671,1.2831266930523,0.712050312382,-0.020083361809527
"alp38",0.189891934627246,1.60093693105885,-0.224995766686334,-1.04587586442549,0.54400250380514,0.0444652308985977
"alp39",-0.517788507941956,1.12955243619651,0.378003710134929,0.32547714730359,1.65005870520431,0.0708129566699578
"alp40",-0.251411507032376,1.36231829815657,0.69043553152796,-0.170663401207254,1.57652799704207,-0.113201535523228
"alp41",-0.566103638932252,1.99358431568645,-0.809630710981716,0.492365255168751,0.315204583988828,-0.0588644065145555
"alp42",-1.37793097128526,1.74618174758506,0.838049505863751,1.52331878151067,-1.74448170359867,0.102716142052266
"alp43",-0.117648807687041,1.15231460094099,-0.587085625612614,1.27268257964956,1.14067685026903,0.169729514167763
"alp44",0.00571202405702126,2.15734996875522,0.184549738990139,-1.60253483168389,-0.793491639761367,0.140372793551474
"alp45",-0.790140226272547,1.52710555569096,1.93124400938554,-0.30072534484417,0.522421624331464,-0.200220557054388
"alp46",-0.013834596608156,1.57595170537597,-1.4727314893246,0.0228426798263386,0.751631476954558,-0.0656180413308288
"sub1",-1.08075945940649,-1.87711683892751,-1.17147128931203,0.624158628039393,1.23033495816969,0.12289461254862
"sub2",-0.660962779117799,-1.42154947090014,-0.984267987827031,-0.0372991320170867,0.809514935620146,-0.238268573047123
"sub3",-1.52946978063783,-1.16570679371228,-0.065225217867924,0.885996167808089,-0.209525207663563,0.0352627845950711
"sub4",-1.7626211549671,-0.899955673030185,0.150657663893337,-0.251038391915407,-1.21278073493571,-0.0699571629951514
"sub5",-1.02385518178421,-1.32926396709664,0.441872664225917,-1.05485049455758,0.293465052487238,0.165078511062456
"sub6",-1.13025261196046,-1.31181442095304,-0.0536796195215317,-0.235423200301436,1.22091061498602,0.039510605757005
"sub7",-1.09066607403318,-1.42084267708973,0.298785932739719,-0.55218329740103,0.631217671077705,0.0553848837226628
"sub8",-0.976300460400547,-0.645804934276967,-1.55282880521838,-0.75056822730199,-0.976817798381823,-0.0241815071029859
"sub9",-0.705228555961233,-1.74945985457528,-0.247402162074853,0.340041871142359,2.6124431520276,0.0196751757055297
"sub10",-2.20442277982447,-1.29189822957775,1.93726229078453,0.167503406932275,-0.721535377452679,0.0817140205041517
"sub11",-2.66318288925413,-1.24410095718512,2.20841941455089,0.492703247358582,-1.65351031529158,-0.108493978247461
"sub12",-1.10112214899116,-1.52888249278968,0.758580426308196,-0.448012465773973,0.721588500556605,0.392710744985247
"sub13",-0.693852780967825,-0.881174650109327,-0.394778489099933,-2.11445590843036,-0.440301693800728,-0.0911734338184969
"sub14",-2.00281064541891,-1.69895321919318,-0.492696958333942,2.08171722928697,-0.202697718381569,0.106944804536166
"sub15",-0.221594765820359,-1.48979174853428,-1.59798375509334,-1.33346734775414,1.64732861984351,-0.102878205313796
"sub16",-0.906980039259198,-1.55512916840677,-1.96682950637118,1.1346716557146,0.786361668330728,0.190922409520746
"sub17",-0.612851621659148,-1.38060943158724,-0.574947303292179,-1.03111119605958,1.09456577913636,0.169352325120562
"sub18",-1.23278879627215,-1.83496485752541,-0.451397943257681,1.54800712501769,1.07845215988811,0.0360428417269199
"sub19",-1.41276261326263,-0.892175480370003,-1.37379968956893,-0.411239922636408,-1.23266290691531,-0.105201654130751
"sub20",-0.916753822763719,-0.852641031510635,-1.17081507668259,-0.87214236854285,-0.317255518011917,-0.0951903736478316
"sub21",-1.43326811927641,-1.006315006065,-0.119053904771861,-0.116624910948935,-0.23519166704483,-0.274449338828629
"sub22",-0.500128902290083,-1.0565479643131,-0.779703953805368,-1.51280378067715,-0.618077269218314,-0.0895677841689879
"sub23",-0.578681197843847,-0.495751088860016,-0.380139353450672,-2.3919347999829,-0.935687275603389,0.171825653899452
"sub24",-1.82471058000706,-1.18932943815603,1.30046016694625,-0.0249973938013915,-0.731510665051117,-0.111319754523433
"sub25",-1.30280509399364,-0.844825743349272,0.717156639027758,-0.831654520893847,-0.672069133982847,-0.0638581801802986
"sub26",-1.73769615501829,-1.46789830678569,0.910797505252569,0.304624670845261,-0.0539237919770598,-0.000911510261386587
"sub27",-0.590573481536084,-1.23444767217876,0.326969838911847,-1.4976461090244,0.41136660533622,0.0181762906170593
"sub28",-1.76777923816783,-1.58036059518609,1.67713062364786,0.191625215677133,0.421233052505136,0.0132615229580358
"sub29",-1.05951353080342,-1.36497109866106,-0.937275030823666,-0.29619813700133,0.39601354872369,-0.219122932005536
"sub30",-1.10089324456403,-0.823771215389825,0.139745213576172,-1.87098686930205,-0.70715968248027,0.0250298811660636
"sub31",-0.834604220006342,-0.98853602471003,-0.983369569524959,-0.79258925954479,-0.83349837511665,-0.090550994139505
"sub32",-0.680782398225262,-1.61365471354307,-0.202953703947095,-0.0277118333132298,1.34836828737425,-0.262389104992865
"sub33",-0.232091586130184,-0.93010681279871,-0.741415029200529,-1.763351396752,1.17426237127682,0.155672978705176
"sub34",-1.35079982766782,-0.611996065698801,-1.23692142149087,-0.638231936525496,-2.00668050077575,-0.0599110958709005
"sub35",-0.879625372046013,-1.48548204257661,0.472041997113131,-0.610254199521602,1.70518119459981,0.172229554970117
"sub36",-1.16492164965101,-1.0329883103812,-0.181593149503518,-0.462760617513439,-0.328055289652656,0.176702701952915
"sub37",-0.564819256768886,-1.472454757067,-0.420653318621976,-1.31244052718489,1.63350988652642,0.0565108732451832
"sub38",-0.996320782602965,-0.47926990878913,-1.57798749971495,-1.56901768221673,-1.78848565239318,0.0408347537065886
"sub39",-1.60957526584118,-2.09226638120455,0.0048981291848333,1.33356928304052,0.870941052835589,-0.16146230914469
"sub40",-1.50108157951637,-0.735192605847675,-2.30416183483679,0.997930997430917,-0.774998595286074,0.0122838539144512
"sub41",-1.45924229193592,-0.88535887928089,-0.0109694369409135,-0.874732543632445,-1.45044333913861,0.189258402307953
"sub42",-0.707506138710912,-1.22183185842292,-2.1960954636149,0.286291704211529,-0.143342259673358,-0.113486509805103
"sub43",-1.54340242847541,-1.04203979617711,0.673035478477527,-0.296649471399887,-0.420611180052319,-0.126607211449577
"sub44",-1.7128923159668,-0.939344797660869,0.150233050958267,-0.00739900020792228,-1.40371658217308,0.019922632623501
"sub45",-1.04980408095777,-1.44630035778333,1.06483497151581,-0.361090830797367,0.523276305726365,0.00931545650683825
"sub46",-1.19731610174067,-1.06624809963653,-1.11256813339192,0.233250587884747,-0.465422252702359,-0.00913607202834069
"val1",2.03125156351862,-0.194275075547333,0.707453215966582,-1.47921668045348,-0.662677766769568,-0.135353707970094
"val2",2.23334501461065,-0.555116430200806,-0.475429450068791,-0.0289000566687569,0.249238961650272,-0.0046106819543105
"val3",1.03280956121282,-0.572451940436251,1.95303818803365,0.456041372815502,-0.702932419705836,-0.00985380476919356
"val4",1.07888069175564,-0.406293737382625,0.548139402839503,0.556342304080459,-0.160899901016228,-0.11560688784453
"val5",1.1135035018905,-0.767574018626577,-0.497149416581328,2.07214207123646,-0.572558164278928,-0.247157756131157
"val6",1.37077677460167,-0.321119938806624,0.486552426140359,0.586667580134621,-0.947576887139435,0.0451789967651
"val7",1.64252654123024,-0.765633343513818,1.28592408854082,-0.163726137628106,0.736265375859684,-0.333538269633237
"val8",1.60333362186548,-0.214071228266443,0.813812726430036,-0.243528729794083,-0.453616410664866,0.0840690074616215
"val9",2.14543760533692,-0.993161693001171,-0.609903511699625,0.923750689433978,0.800977506105287,0.121806923030788
"val10",1.84548552178637,-0.067700667545804,-2.64340250467148,0.78484742545612,-1.1624476235152,0.064004176466935
"val11",1.13523806096018,-0.453580300446761,1.36680577213338,0.933786284078804,-0.521084375851373,0.222380858073775
"val12",2.14596650141338,0.0558568814825618,-1.11860412021594,-0.804002592216969,-0.3105125167191,0.0385250690901052
"val13",0.657074694952852,-0.657101625431709,1.92084783446472,1.65215194433388,-0.525995355564783,0.0614025751030751
"val14",1.4451231631322,-0.257171323935917,-0.109553962632662,-0.134903735714726,-1.09835128753796,-0.0358094728169469
"val15",1.7071254757212,0.11523687405352,0.0374196609912295,-0.945225002095628,-1.05771546002211,0.0411274563913575
"val16",2.07237040628026,-0.594001360916933,0.0617846703541705,-0.105355000575171,0.15314858052578,0.0335079684947683
"val17",1.67159534092815,-0.112522375815063,1.03867414239253,-0.782295433383957,-1.2433929608836,0.128765487325625
"val18",2.31236861929416,-1.14114817062189,-0.505706492081092,1.29688240319079,1.91248269823904,0.0310856186032698
"val19",1.73671572056017,-0.523108462933449,-0.535409837421613,0.797613680564447,-0.627622049014275,0.0315580934351502
"val20",2.26988150532613,-0.356169019685873,-0.560158111115161,-0.281486345613947,-0.231729797135716,-0.0206603515511303
"val21",1.49389852023793,0.116888267798364,0.133378330016654,-0.242188888255705,-1.57017218931578,-0.241014584190188
"val22",2.20067610842383,-0.0117429608935334,0.234729297325291,-1.08503574492872,-0.678599967407628,-0.216788400110814
"val23",1.91256436522263,-0.279084229071505,0.244257224668731,-0.387018809167675,0.695468454312571,-0.0889120861557512
"val24",1.47561133788195,-1.02135200680459,1.89284020798815,0.171149294350019,0.933453667632267,0.0565039574676174
"val25",1.2522899941824,-0.301341333405311,1.14566021578481,0.692629424905564,-0.544376588463097,-0.11763362310768
"val26",1.41030291136618,-0.424160615666014,0.671866144583607,0.619765467426205,-0.51427538173172,0.0415453720190229
"val27",1.9484870130737,-0.0966823095989398,-0.654326097273224,-0.727383635346099,-0.702444437739755,-0.00636717832476147
"val28",1.9271887903047,-0.793339788730323,-0.494691268065162,0.891699124959463,1.02577720962677,-0.0144465816060728
"val29",1.30766187746074,-0.314865470859137,-0.31411101975334,0.498219377276247,-0.949944761974949,0.0842745835390126
"val30",1.61681911014973,-0.517642948735772,0.540619451535182,-0.0877317264109064,-0.231828211880362,0.0110759172364121
"val31",1.79475196972917,-0.301818389958467,-1.0268069901935,0.792780793572167,-0.328028774445971,0.208304424079504
"val32",1.66064974197668,-0.292104596480761,-0.373536606767337,0.933475977013081,0.0381589971576694,-0.0365592440300949
"val33",1.77810732822296,-0.856322784912591,-0.38798039189148,1.00916467091026,0.46673287100545,-0.0811229114536346
"val34",1.87433267441682,-0.560975871588859,1.90734429496763,-0.757879336262722,0.80240687871624,0.0512732036044609
"val35",1.75834712447088,-0.879440169673194,0.0338278259286773,0.734499732124642,1.02773760725659,-0.199829644473834
"val36",1.77760698742776,-0.304200393841449,-0.233573153721136,-0.114439816927675,-0.368553892277539,-0.11840943132325
"val37",1.55316321222754,-0.127084460392858,-2.33152549149399,0.740778529380789,-1.66515623871321,0.138703168318249
"val38",2.57257755383651,-0.58519687447073,0.324544978642758,-1.61409101283565,0.983386228063708,-0.0136932083467872
"val39",1.51063328153868,-0.558614171666338,1.47648285245364,-0.300646490175294,-0.264775457720744,0.106874712460122
"val40",0.465268435565719,-0.747365469227351,1.17148947082107,2.06870382712554,-0.740640693018722,-0.0225100588116501
"val41",1.79554436823521,-0.445673112292363,-0.27331258518732,0.426750672740445,0.0515817169721068,0.126984174195845
"val42",1.54871834039822,-0.383942699110005,0.459735821850166,-0.100739318117916,-0.559946201611219,0.248767951244636
"val43",0.900348256718976,-0.45634336343114,1.64469332638415,0.499510290351785,-0.665128431752244,-0.095874500216206
"val44",1.31463450202617,-0.313498763119825,0.792608600774832,-0.0682180449721302,-1.14269232009173,-0.0276596345325387
"val45",0.487311773808537,-0.185276632058683,1.48713241372925,1.2984139170626,-2.01788385591982,0.148484501171513
"val46",1.37884988796868,-0.608141580004384,0.339400842908419,0.873101711752769,-0.0196810617459341,-0.0770482698006853
