"","PC1","PC2","PC3","PC4","PC5","PC6"
"sub28",2.38966279857128,0.436475217985851,0.141812022952765,0.0760947060406865,-0.148694469965015,-0.0784629921436262
"sub29",2.39038550246937,0.147548426353283,-0.113211510058666,-0.18660963698217,-0.156112117294745,-0.0854616024236652
"sub30",2.175810974135,0.161227220386551,0.0596458879626573,0.0297250840339689,0.0268105723432323,-0.00856537028106191
"sub31",2.53904665804936,0.0354494807511008,0.111730392158339,-0.065951684358788,0.0594303301449031,0.0443248015821442
"sub32",2.66625149519279,0.0744860704889425,-0.039816122955115,0.0836195981722275,-0.206229561755296,-0.059130037564178
"sub33",2.32391562875987,0.178344721072001,-0.247803181162739,0.345436271956957,0.127681143132436,0.0410712717637752
"sub34",2.35021372682497,0.124176382112548,0.085961140842439,-0.185180752225177,0.0753015849198924,0.183066632225882
"sub35",2.35406718759131,0.40488023579391,-0.156231831569042,0.262723687287702,0.0135611904336746,-0.101208700513712
"sub36",2.40232774580638,0.329515005596464,0.0272477861751412,0.102795602957762,0.139638317216317,0.0671843177164113
"sub37",2.29665615844027,0.2424781403821,-0.199233711727423,0.0753171028904389,0.00368360250276827,-0.223302517249865
"sub38",2.23424393282038,0.09318038559636,0.00808985517911087,-0.139040598829103,0.177048479240334,0.124070171045159
"sub39",2.60750080588448,0.366216722624189,0.0685911183761118,-0.307473679334469,-0.1843348405991,-0.265092688818025
"sub40",2.32675865230525,0.392275077821289,-0.331229388569081,-0.149037000373897,0.0390717739621811,0.322609267242402
"sub41",2.30497713828018,0.308485870814671,0.186477427288541,-0.0560251628574816,0.184344502083107,0.0257602780534563
"sub42",2.66478482043447,0.0913182715582207,-0.0766934391673833,-0.169468357176524,0.065183196927658,0.0404937495895916
"sub43",2.346751767179,0.245427437134694,0.0582832119082473,0.0716559634581265,-0.168698083775388,0.13067848404097
"sub44",2.39055146892409,0.304271841198389,0.164858942538301,-0.0569855319832091,0.0170787282491594,0.140720872510437
"sub45",2.59248091035438,0.231852401090837,0.175513089188382,0.224161923249489,-0.0386096243703633,-0.0294604479548907
"sub46",2.48727602023186,0.252691214106644,-0.0473791364542241,-0.06679106420303,0.042727333329331,0.116067406590418
"val1",-1.05725117947172,-2.47669022077723,0.137277478730034,0.0593637154345614,-0.0447639819123686,-0.0570124503048016
"val2",-0.816281417264481,-2.33451059198209,-0.0161028710177583,0.0302407833674474,0.0861949181691251,-0.0757312506629139
"val3",-0.998141332738524,-2.11319805098421,0.236118168595991,0.0328681074626513,-0.0932389184390124,-0.0256341302190193
"val4",-1.23198409381447,-2.0836601735061,-0.156302486181262,-0.0955923076851235,-0.200136343988181,0.0330008038644002
"val5",-0.808053132921476,-2.18138362871768,0.00267124581436956,-0.336890847924588,-0.167513302331113,0.00462927151832448
"val6",-0.937253491026801,-2.15926574097857,0.102718296834169,0.0137767721885883,0.0458633970001426,0.0875208944889196
"val7",-1.03277717587029,-2.34568384993134,-0.00526994706632855,-0.00462053616457347,-0.342860370472191,-0.13926757270099
"val8",-1.06596909502009,-2.17511539284544,0.0214195440574685,0.159409305148033,0.0372850659425483,0.0749784718451741
"val9",-0.676033328213071,-2.18148285455834,-0.00040407266470277,-0.0487170696523397,0.173761552626893,-0.207451885097607
"val10",-0.972555278316059,-2.2221847024373,-0.231908358969111,-0.278263439693605,0.223574117865377,0.121091609043793
"val11",-0.961435755823745,-1.96222564558485,0.111612861192031,0.159609489554067,0.0905313415004683,0.0846705686850412
"val12",-1.16325481997223,-2.30203495458951,-0.250474558139595,0.0482556148430251,0.100149485710418,0.0974909253522447
"val13",-0.969064134527327,-1.91772262854676,0.145125676117986,0.0466951770881381,-0.100622033564985,0.072300933936001
"val14",-1.11556137430848,-2.23894863055361,0.0297807690152829,-0.179003927286619,0.0136318220557829,-0.0248188505395155
"val15",-1.21808465647312,-2.26928103391175,-0.051301268078777,0.0551461468092657,0.0603021893422989,0.10854925160525
"val16",-0.851443297467436,-2.28929953497012,0.0501407252959609,0.0439892275431465,0.0853294552192241,-0.105816335840431
"val17",-1.01074415518911,-2.26360016792308,0.225680090447273,0.141867886077058,0.139863010568165,0.0424146324671539
"val18",-0.628015085913301,-2.1740523592676,-0.159838905129578,0.0922707088069595,0.0403900223774519,-0.162708060223273
"val19",-0.790027806433972,-2.23105354128937,0.0709261133945481,-0.104656028779779,0.120580970397616,-0.0135451780251851
"val20",-0.817868776735295,-2.3965046835564,0.0227986730980282,0.049597734715735,0.106320173118992,-0.00650082714015943
"val21",-1.05720378086423,-2.40806629471394,0.0470903239322198,-0.0162587040777693,-0.135242922510034,0.228311615009609
"val22",-0.937490944349952,-2.54877596904107,0.06495125898342,0.165250091349118,-0.0782386764500168,0.127602826556157
"val23",-1.14985895620514,-2.24295224273715,-0.251729790921411,0.175214888931801,-0.133971684273182,0.0650195892421452
"val24",-1.00016081093994,-2.07263590494927,0.100049065127042,0.0706998131633467,-0.0803361010346476,-0.263696156880637
"val25",-0.971356594260799,-2.18679360747961,0.0450202155320567,0.127238487739102,-0.158121327041654,0.179115647477966
"val26",-0.938330128807209,-2.13844975206051,0.068298056807525,0.054161548287547,0.013388019711408,0.0593339168818885
"val27",-1.11060533367049,-2.32639065405873,-0.0803113929712315,-0.0531379338144778,0.0759183968949259,0.0131605483037751
"val28",-0.877796333543746,-2.15878398674114,-0.192898948181738,-0.0126648878780974,-0.0170481296812406,-0.0862606351008214
"val29",-1.09719703086507,-2.09770142733519,-0.0333626144862721,-0.168830476848525,0.0841104446109571,0.00614153320695099
"val30",-1.02405852911792,-2.20622524605685,0.0508746701308601,-0.0284058704637107,0.00477724601636464,-0.0927758417390093
"val31",-0.924744144305556,-2.09045798203785,-0.142181901226652,0.0088658255111923,0.223162864656403,0.087439896388395
"val32",-0.945751922844583,-2.16397389745206,-0.192848726108489,0.0925130803597233,-0.0405013082970097,0.184723847209826
"val33",-0.813390560406651,-2.21335992804455,-0.0490676376032681,-0.132964939526787,-0.0323719765212123,-0.127179977329413
"val34",-1.04125877795517,-2.20503494062996,0.0462694491497082,0.325119294296798,-0.0619246513322081,-0.0807479838722167
"val35",-0.928526577628902,-2.23330305495934,-0.14627470665917,-0.0830319062710136,-0.194261667494671,-0.133125796492179
"val36",-1.02855380182199,-2.31384756445521,-0.062103729672151,-0.0519749745398093,-0.054594441819011,0.0173781226822249
"val37",-1.0359908831565,-2.15214746345843,-0.120222193216819,-0.39482656438864,0.276693963530979,0.0334819309856451
"val38",-1.0164219600651,-2.42004941119184,-0.0334526114519564,0.136959066932658,0.0304738558970102,-0.247072979353808
"val39",-1.0261241749995,-2.15129382608916,0.171456917776454,0.0830367574280103,0.0392531094214423,-0.117377972873516
"val40",-1.01443618893749,-1.9066927063986,0.0841969182344858,-0.201750702791106,-0.142340453124895,0.0122220726121716
"val41",-0.956251526564578,-2.13185108242481,-0.0929585932704715,0.0443278578239777,0.115301107708603,0.00545144466092662
"val42",-1.06760395776224,-2.07280325521696,0.058678743512118,0.024679540346051,0.193241962324181,-0.0627502448699072
"val43",-1.13107919863133,-2.10120701301451,0.0957516000291002,-0.0240017678416476,-0.190302176859619,0.026634349381622
"val44",-1.05682685962091,-2.22302633714969,0.15398829422589,-0.0724359131657509,-0.0159366054187597,-0.00591137806509534
"val45",-1.05049949698038,-1.93841041433865,0.230515161386852,-0.0181249746184164,0.0406567225870163,0.202469412303829
"val46",-0.977205888046667,-2.14244034923071,-0.0411955539607869,-0.0672526863094447,-0.0999999696711753,-0.012690962562748
